Ano,Mês,Receita,Valor
receitas_emdec_2012.csv,receitas_abril_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26413.43
receitas_emdec_2012.csv,receitas_abril_2012.csv,TAXA DE TAXI, 2762.40
receitas_emdec_2012.csv,receitas_abril_2012.csv,VISTORIA DE VEÍCULOS, 351.42
receitas_emdec_2012.csv,receitas_abril_2012.csv,Dia: 26/04/2012,
receitas_emdec_2012.csv,receitas_abril_2012.csv,Descrição da Receita,Realizado
receitas_emdec_2012.csv,receitas_abril_2012.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,ESTACIONAMENTO ROTATIVO, 6925.50
receitas_emdec_2012.csv,receitas_abril_2012.csv,MULTAS DE TRÂNSITO, 128420.35
receitas_emdec_2012.csv,receitas_abril_2012.csv,MULTAS DE TRANSPORTES, 3159.62
receitas_emdec_2012.csv,receitas_abril_2012.csv,OUTRAS RECEITAS, 5.70
receitas_emdec_2012.csv,receitas_abril_2012.csv,PÁTIO DE VEÍCULOS, 5066.54
receitas_emdec_2012.csv,receitas_abril_2012.csv,RECEITAS FINANCEIRAS, 21.62
receitas_emdec_2012.csv,receitas_abril_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26208.03
receitas_emdec_2012.csv,receitas_abril_2012.csv,TAXA DE TAXI, 634.21
receitas_emdec_2012.csv,receitas_abril_2012.csv,VISTORIA DE VEÍCULOS, 142.38
receitas_emdec_2012.csv,receitas_abril_2012.csv,Dia: 27/04/2012,
receitas_emdec_2012.csv,receitas_abril_2012.csv,Descrição da Receita,Realizado
receitas_emdec_2012.csv,receitas_abril_2012.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,ESTACIONAMENTO ROTATIVO, 2673.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,MULTAS DE TRÂNSITO, 100640.84
receitas_emdec_2012.csv,receitas_abril_2012.csv,MULTAS DE TRANSPORTES, 3317.66
receitas_emdec_2012.csv,receitas_abril_2012.csv,OUTRAS RECEITAS, 3407.95
receitas_emdec_2012.csv,receitas_abril_2012.csv,PÁTIO DE VEÍCULOS, 7175.85
receitas_emdec_2012.csv,receitas_abril_2012.csv,RECEITAS FINANCEIRAS, 18.89
receitas_emdec_2012.csv,receitas_abril_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 43901.33
receitas_emdec_2012.csv,receitas_abril_2012.csv,TAXA DE TAXI, 1007.72
receitas_emdec_2012.csv,receitas_abril_2012.csv,VISTORIA DE VEÍCULOS, 851.02
receitas_emdec_2012.csv,receitas_abril_2012.csv,Dia: 28/04/2012,
receitas_emdec_2012.csv,receitas_abril_2012.csv,Descrição da Receita,Realizado
receitas_emdec_2012.csv,receitas_abril_2012.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,MULTAS DE TRÂNSITO, 0.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,OUTRAS RECEITAS, 0.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,TAXA DE TAXI, 0.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,Dia: 29/04/2012,
receitas_emdec_2012.csv,receitas_abril_2012.csv,Descrição da Receita,Realizado
receitas_emdec_2012.csv,receitas_abril_2012.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,MULTAS DE TRÂNSITO, 0.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,OUTRAS RECEITAS, 0.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,TAXA DE TAXI, 0.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,Dia: 30/04/2012,
receitas_emdec_2012.csv,receitas_abril_2012.csv,Descrição da Receita,Realizado
receitas_emdec_2012.csv,receitas_abril_2012.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,ESTACIONAMENTO ROTATIVO, 3766.50
receitas_emdec_2012.csv,receitas_abril_2012.csv,MULTAS DE TRÂNSITO, 117754.95
receitas_emdec_2012.csv,receitas_abril_2012.csv,MULTAS DE TRANSPORTES, 2049.14
receitas_emdec_2012.csv,receitas_abril_2012.csv,OUTRAS RECEITAS, 0.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,PÁTIO DE VEÍCULOS, 1186.22
receitas_emdec_2012.csv,receitas_abril_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2012.csv,receitas_abril_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 26636.36
receitas_emdec_2012.csv,receitas_abril_2012.csv,TAXA DE TAXI, 202.01
receitas_emdec_2012.csv,receitas_abril_2012.csv,VISTORIA DE VEÍCULOS, 228.98
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Descrição da Receita,Realizado
receitas_emdec_2012.csv,receitas_agosto_2012.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,ESTACIONAMENTO ROTATIVO, 6318.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRÂNSITO, 163741.19
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRANSPORTES, 2349.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,OUTRAS RECEITAS, 67067.74
receitas_emdec_2012.csv,receitas_agosto_2012.csv,PÁTIO DE VEÍCULOS, 9045.39
receitas_emdec_2012.csv,receitas_agosto_2012.csv,RECEITAS FINANCEIRAS, 19.93
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 20567.95
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE TAXI, 404.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,VISTORIA DE VEÍCULOS, 2856.91
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Dia: 02/08/2012,
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Descrição da Receita,Realizado
receitas_emdec_2012.csv,receitas_agosto_2012.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,ESTACIONAMENTO ROTATIVO, 5103.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRÂNSITO, 173108.21
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,OUTRAS RECEITAS, 77.10
receitas_emdec_2012.csv,receitas_agosto_2012.csv,PÁTIO DE VEÍCULOS, 11783.68
receitas_emdec_2012.csv,receitas_agosto_2012.csv,RECEITAS FINANCEIRAS, 27.61
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 23878.13
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE TAXI, 352.33
receitas_emdec_2012.csv,receitas_agosto_2012.csv,VISTORIA DE VEÍCULOS, 1971.02
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Dia: 03/08/2012,
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Descrição da Receita,Realizado
receitas_emdec_2012.csv,receitas_agosto_2012.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,ESTACIONAMENTO ROTATIVO, 8626.50
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRÂNSITO, 168382.58
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,OUTRAS RECEITAS, 68.02
receitas_emdec_2012.csv,receitas_agosto_2012.csv,PÁTIO DE VEÍCULOS, 10494.48
receitas_emdec_2012.csv,receitas_agosto_2012.csv,RECEITAS FINANCEIRAS, 37.26
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 46009.46
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE TAXI, 676.46
receitas_emdec_2012.csv,receitas_agosto_2012.csv,VISTORIA DE VEÍCULOS, 2266.83
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Dia: 04/08/2012,
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Descrição da Receita,Realizado
receitas_emdec_2012.csv,receitas_agosto_2012.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRÂNSITO, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,OUTRAS RECEITAS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE TAXI, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Dia: 05/08/2012,
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Descrição da Receita,Realizado
receitas_emdec_2012.csv,receitas_agosto_2012.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRÂNSITO, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,OUTRAS RECEITAS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE TAXI, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Dia: 06/08/2012,
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Descrição da Receita,Realizado
receitas_emdec_2012.csv,receitas_agosto_2012.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,ESTACIONAMENTO ROTATIVO, 2430.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRÂNSITO, 129292.49
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,OUTRAS RECEITAS, 339.87
receitas_emdec_2012.csv,receitas_agosto_2012.csv,PÁTIO DE VEÍCULOS, 9057.50
receitas_emdec_2012.csv,receitas_agosto_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 24487.09
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE TAXI, 86.88
receitas_emdec_2012.csv,receitas_agosto_2012.csv,VISTORIA DE VEÍCULOS, 2892.09
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Dia: 07/08/2012,
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Descrição da Receita,Realizado
receitas_emdec_2012.csv,receitas_agosto_2012.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,ESTACIONAMENTO ROTATIVO, 10570.50
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRÂNSITO, 125576.81
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRANSPORTES, 561645.90
receitas_emdec_2012.csv,receitas_agosto_2012.csv,OUTRAS RECEITAS, 552.61
receitas_emdec_2012.csv,receitas_agosto_2012.csv,PÁTIO DE VEÍCULOS, 10297.47
receitas_emdec_2012.csv,receitas_agosto_2012.csv,RECEITAS FINANCEIRAS, 54.22
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 24935.81
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE TAXI, 918.46
receitas_emdec_2012.csv,receitas_agosto_2012.csv,VISTORIA DE VEÍCULOS, 722.54
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Dia: 08/08/2012,
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Descrição da Receita,Realizado
receitas_emdec_2012.csv,receitas_agosto_2012.csv,CONVÊNIO PMC, 2247556.22
receitas_emdec_2012.csv,receitas_agosto_2012.csv,ESTACIONAMENTO ROTATIVO, 7654.50
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRÂNSITO, 159663.41
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,OUTRAS RECEITAS, 18.87
receitas_emdec_2012.csv,receitas_agosto_2012.csv,PÁTIO DE VEÍCULOS, 8943.91
receitas_emdec_2012.csv,receitas_agosto_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 24420.05
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE TAXI, 1193.28
receitas_emdec_2012.csv,receitas_agosto_2012.csv,VISTORIA DE VEÍCULOS, 2416.79
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Dia: 09/08/2012,
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Descrição da Receita,Realizado
receitas_emdec_2012.csv,receitas_agosto_2012.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,ESTACIONAMENTO ROTATIVO, 5224.50
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRÂNSITO, 136887.27
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,OUTRAS RECEITAS, 801.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,PÁTIO DE VEÍCULOS, 13390.31
receitas_emdec_2012.csv,receitas_agosto_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 25663.68
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE TAXI, 1677.16
receitas_emdec_2012.csv,receitas_agosto_2012.csv,VISTORIA DE VEÍCULOS, 597.93
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Dia: 10/08/2012,
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Descrição da Receita,Realizado
receitas_emdec_2012.csv,receitas_agosto_2012.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,ESTACIONAMENTO ROTATIVO, 6318.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRÂNSITO, 121094.95
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,OUTRAS RECEITAS, 446.83
receitas_emdec_2012.csv,receitas_agosto_2012.csv,PÁTIO DE VEÍCULOS, 14446.09
receitas_emdec_2012.csv,receitas_agosto_2012.csv,RECEITAS FINANCEIRAS, 25.39
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 49175.37
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE TAXI, 1033.52
receitas_emdec_2012.csv,receitas_agosto_2012.csv,VISTORIA DE VEÍCULOS, 1167.98
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Dia: 11/08/2012,
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Descrição da Receita,Realizado
receitas_emdec_2012.csv,receitas_agosto_2012.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRÂNSITO, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,OUTRAS RECEITAS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE TAXI, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Dia: 12/08/2012,
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Descrição da Receita,Realizado
receitas_emdec_2012.csv,receitas_agosto_2012.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRÂNSITO, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,OUTRAS RECEITAS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE TAXI, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Dia: 13/08/2012,
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Descrição da Receita,Realizado
receitas_emdec_2012.csv,receitas_agosto_2012.csv,CONVÊNIO PMC, 13842.65
receitas_emdec_2012.csv,receitas_agosto_2012.csv,ESTACIONAMENTO ROTATIVO, 11056.50
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRÂNSITO, 103977.77
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,OUTRAS RECEITAS, 57.05
receitas_emdec_2012.csv,receitas_agosto_2012.csv,PÁTIO DE VEÍCULOS, 9970.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,RECEITAS FINANCEIRAS, 31.77
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 21255.54
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE TAXI, 855.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,VISTORIA DE VEÍCULOS, 540.36
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Dia: 14/08/2012,
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Descrição da Receita,Realizado
receitas_emdec_2012.csv,receitas_agosto_2012.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,ESTACIONAMENTO ROTATIVO, 8869.50
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRÂNSITO, 120180.27
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,OUTRAS RECEITAS, 28.70
receitas_emdec_2012.csv,receitas_agosto_2012.csv,PÁTIO DE VEÍCULOS, 10719.90
receitas_emdec_2012.csv,receitas_agosto_2012.csv,RECEITAS FINANCEIRAS, 5.86
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27994.85
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE TAXI, 939.58
receitas_emdec_2012.csv,receitas_agosto_2012.csv,VISTORIA DE VEÍCULOS, 692.88
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Dia: 15/08/2012,
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Descrição da Receita,Realizado
receitas_emdec_2012.csv,receitas_agosto_2012.csv,CONVÊNIO PMC, 1000000.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,ESTACIONAMENTO ROTATIVO, 3645.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRÂNSITO, 139634.29
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRANSPORTES, 45688.05
receitas_emdec_2012.csv,receitas_agosto_2012.csv,OUTRAS RECEITAS, 11696.70
receitas_emdec_2012.csv,receitas_agosto_2012.csv,PÁTIO DE VEÍCULOS, 11939.25
receitas_emdec_2012.csv,receitas_agosto_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 31749.91
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE TAXI, 1616.08
receitas_emdec_2012.csv,receitas_agosto_2012.csv,VISTORIA DE VEÍCULOS, 463.02
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Dia: 16/08/2012,
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Descrição da Receita,Realizado
receitas_emdec_2012.csv,receitas_agosto_2012.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,ESTACIONAMENTO ROTATIVO, 7897.50
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRÂNSITO, 132145.06
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,OUTRAS RECEITAS, 1603.42
receitas_emdec_2012.csv,receitas_agosto_2012.csv,PÁTIO DE VEÍCULOS, 5017.85
receitas_emdec_2012.csv,receitas_agosto_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27209.04
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE TAXI, 1980.20
receitas_emdec_2012.csv,receitas_agosto_2012.csv,VISTORIA DE VEÍCULOS, 2167.48
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Dia: 17/08/2012,
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Descrição da Receita,Realizado
receitas_emdec_2012.csv,receitas_agosto_2012.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,ESTACIONAMENTO ROTATIVO, 6804.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRÂNSITO, 121598.91
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,OUTRAS RECEITAS, 20830.18
receitas_emdec_2012.csv,receitas_agosto_2012.csv,PÁTIO DE VEÍCULOS, 7825.57
receitas_emdec_2012.csv,receitas_agosto_2012.csv,RECEITAS FINANCEIRAS, 42.40
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 47847.57
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE TAXI, 770.46
receitas_emdec_2012.csv,receitas_agosto_2012.csv,VISTORIA DE VEÍCULOS, 958.72
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Dia: 18/08/2012,
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Descrição da Receita,Realizado
receitas_emdec_2012.csv,receitas_agosto_2012.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRÂNSITO, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,OUTRAS RECEITAS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE TAXI, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Dia: 19/08/2012,
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Descrição da Receita,Realizado
receitas_emdec_2012.csv,receitas_agosto_2012.csv,CONVÊNIO PMC, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRÂNSITO, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,MULTAS DE TRANSPORTES, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,OUTRAS RECEITAS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,RECEITAS FINANCEIRAS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,TAXA DE TAXI, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_emdec_2012.csv,receitas_agosto_2012.csv,Dia: 20/08/2012,
